Date,Open,High,Low,Close,Predicted High,Predicted Low
20100305,1.50305,1.51665,1.4992,1.5134,1.5196,1.50305
20100308,1.5131,1.5196,1.50305,1.5065,1.5068,1.49355
20100309,1.5065,1.5068,1.49355,1.4996,1.50155,1.48725
20100310,1.4996,1.50155,1.48725,1.4975,1.50665,1.4945
20100311,1.4975,1.50665,1.4945,1.50605,1.5217,1.5026
20100312,1.5061,1.5217,1.5026,1.52025,1.51795,1.5165
20100314,1.51684,1.51795,1.5165,1.51695,1.5207,1.50185
20100315,1.517,1.5207,1.50185,1.50515,1.52595,1.49775
20100316,1.50515,1.52595,1.49775,1.52505,1.53815,1.52085
20100317,1.52505,1.53815,1.52085,1.53165,1.53275,1.52165
20100318,1.53165,1.53275,1.52165,1.5245,1.52555,1.4988
20100319,1.5244,1.52555,1.4988,1.50105,1.50228,1.49737
20100321,1.50223,1.50228,1.49737,1.50005,1.5108,1.4931
20100322,1.49995,1.5108,1.4931,1.51075,1.5112,1.49725
20100323,1.51075,1.5112,1.49725,1.5035,1.50405,1.4853
20100324,1.50345,1.50405,1.4853,1.4877,1.5002,1.47975
20100325,1.48765,1.5002,1.47975,1.48175,1.49235,1.48055
20100326,1.48175,1.49235,1.48055,1.4895,1.5019,1.48915
20100329,1.49135,1.5019,1.48915,1.4985,1.51265,1.49735
20100330,1.4985,1.51265,1.49735,1.50675,1.52035,1.5043
20100331,1.5068,1.52035,1.5043,1.51815,1.5298,1.51705
20100401,1.5181,1.5298,1.51705,1.52905,1.5296,1.51815
20100402,1.5288,1.5296,1.51815,1.52035,1.5319,1.5223
20100405,1.52815,1.5319,1.5223,1.52935,1.53065,1.5129
20100406,1.5293,1.53065,1.5129,1.52655,1.5286,1.51375
20100407,1.5264,1.5286,1.51375,1.5238,1.528,1.51405
20100408,1.52375,1.528,1.51405,1.52785,1.5391,1.5267
20100409,1.52785,1.5391,1.5267,1.53685,1.5485,1.53525
20100412,1.54535,1.5485,1.53525,1.5366,1.54485,1.53355
20100413,1.53655,1.54485,1.53355,1.53795,1.54905,1.5371
20100414,1.53785,1.54905,1.5371,1.5465,1.55225,1.5385
20100415,1.54645,1.55225,1.5385,1.5493,1.55055,1.5357
20100416,1.5493,1.55055,1.5357,1.536,1.534,1.51915
20100419,1.52782,1.534,1.51915,1.5336,1.5432,1.5289
20100420,1.5336,1.5432,1.5289,1.53575,1.5439,1.5331
20100421,1.53565,1.5439,1.5331,1.54095,1.5473,1.53415
20100422,1.5408,1.5473,1.53415,1.5376,1.53975,1.52935
20100423,1.5376,1.53975,1.52935,1.53745,1.54975,1.537
20100426,1.53865,1.54975,1.537,1.54555,1.5483,1.5239
20100427,1.54555,1.5483,1.5239,1.5263,1.52875,1.5125
20100428,1.5262,1.52875,1.5125,1.52065,1.53415,1.5142
20100429,1.52065,1.53415,1.5142,1.5318,1.53905,1.5253
20100430,1.5316,1.53905,1.5253,1.52665,1.53335,1.52105
20100503,1.5324,1.53335,1.52105,1.5246,1.52645,1.50905
20100504,1.5246,1.52645,1.50905,1.5142,1.51725,1.5067
20100505,1.5142,1.51725,1.5067,1.5101,1.51475,1.47085
20100506,1.50995,1.51475,1.47085,1.48305,1.49345,1.44755
20100507,1.4828,1.49345,1.44755,1.4801,1.5054,1.4759
20100510,1.4882,1.5054,1.4759,1.4845,1.50035,1.47195
20100511,1.48455,1.50035,1.47195,1.49535,1.50445,1.4818
20100512,1.49535,1.50445,1.4818,1.48225,1.49165,1.45945
20100513,1.48205,1.49165,1.45945,1.46115,1.4639,1.44955
20100514,1.46115,1.4639,1.44955,1.45315,1.45455,1.42505
20100517,1.45168,1.45455,1.42505,1.4475,1.45185,1.43045
20100518,1.4475,1.45185,1.43045,1.4332,1.4448,1.42375
20100519,1.4332,1.4448,1.42375,1.4442,1.44655,1.42275
20100520,1.4442,1.44655,1.42275,1.4364,1.44955,1.4317
20100521,1.436,1.44955,1.4317,1.4456,1.45275,1.43515
20100524,1.44595,1.45275,1.43515,1.44235,1.44235,1.4258
20100525,1.4423,1.44235,1.4258,1.4407,1.4447,1.43295
20100526,1.44065,1.4447,1.43295,1.43865,1.46065,1.4366
20100527,1.43865,1.46065,1.4366,1.458,1.4611,1.44345
20100528,1.458,1.4611,1.44345,1.44535,1.4547,1.44
20100531,1.4415,1.4547,1.44,1.45365,1.4722,1.44385
20100601,1.45325,1.4722,1.44385,1.46475,1.477,1.4553
20100602,1.46475,1.477,1.4553,1.4649,1.47425,1.45855
20100603,1.46485,1.47425,1.45855,1.46125,1.4681,1.44505
20100604,1.461,1.4681,1.44505,1.44515,1.45625,1.43875
20100607,1.44095,1.45625,1.43875,1.44665,1.4528,1.4346
20100608,1.44665,1.4528,1.4346,1.4468,1.46075,1.4395
20100609,1.4468,1.46075,1.4395,1.45275,1.47175,1.45085
20100610,1.45275,1.47175,1.45085,1.4713,1.47585,1.4504
20100611,1.47135,1.47585,1.4504,1.45485,1.48085,1.45495
20100614,1.45695,1.48085,1.45495,1.47425,1.4836,1.4682
20100615,1.47425,1.4836,1.4682,1.48005,1.4855,1.47255
20100616,1.48005,1.4855,1.47255,1.47285,1.48375,1.46445
20100617,1.47285,1.48375,1.46445,1.4824,1.4886,1.47705
20100618,1.4824,1.4886,1.47705,1.48195,1.4936,1.47375
20100621,1.48595,1.4936,1.47375,1.47545,1.4859,1.46875
20100622,1.47535,1.4859,1.46875,1.48115,1.49725,1.4802
20100623,1.4811,1.49725,1.4802,1.49555,1.50115,1.4915
20100624,1.49545,1.50115,1.4915,1.49335,1.5077,1.48555
20100625,1.49335,1.5077,1.48555,1.5056,1.51275,1.50165
20100628,1.50535,1.51275,1.50165,1.5103,1.51195,1.5012
20100629,1.5102,1.51195,1.5012,1.5066,1.50735,1.4935
20100630,1.5066,1.50735,1.4935,1.49425,1.519,1.4873
20100701,1.49425,1.519,1.4873,1.51735,1.5229,1.51495
20100702,1.51725,1.5229,1.51495,1.51925,1.52027,1.50895
20100705,1.52025,1.52027,1.50895,1.51335,1.52265,1.5081
20100706,1.5133,1.52265,1.5081,1.51465,1.52185,1.5081
20100707,1.51455,1.52185,1.5081,1.5188,1.52405,1.51015
20100708,1.5186,1.52405,1.51015,1.51635,1.52045,1.505
20100709,1.51635,1.52045,1.505,1.50625,1.50855,1.4948
20100712,1.50775,1.50855,1.4948,1.50315,1.5191,1.49645
20100713,1.5025,1.5191,1.49645,1.5175,1.5297,1.51695
20100714,1.5174,1.5297,1.51695,1.5266,1.5471,1.52355
20100715,1.5264,1.5471,1.52355,1.5458,1.54628,1.5278
20100716,1.54628,1.54628,1.5278,1.53,1.53515,1.52025
20100719,1.5275,1.53515,1.52025,1.5228,1.5309,1.5153
20100720,1.5228,1.5309,1.5153,1.52625,1.53355,1.51235
20100721,1.52595,1.53355,1.51235,1.5162,1.52955,1.515
20100722,1.5162,1.52955,1.515,1.5257,1.5449,1.52503
20100723,1.5257,1.5449,1.52503,1.5423,1.5519,1.5406
20100726,1.54155,1.5519,1.5406,1.54885,1.5599,1.5442
20100727,1.54827,1.5599,1.5442,1.55915,1.56375,1.5545
20100728,1.55915,1.56375,1.5545,1.55975,1.5662,1.558
20100729,1.55945,1.5662,1.558,1.5611,1.57205,1.5551
20100730,1.56105,1.57205,1.5551,1.56845,1.5907,1.5695
20100802,1.57037,1.5907,1.5695,1.58855,1.59675,1.58589
20100803,1.58855,1.59675,1.58589,1.5951,1.5963,1.58555
20100804,1.59505,1.5963,1.58555,1.58825,1.59235,1.582
20100805,1.58815,1.59235,1.582,1.5895,1.59975,1.584
20100806,1.58935,1.59975,1.584,1.59415,1.5995,1.5892
20100809,1.5964,1.5995,1.5892,1.5892,1.5908,1.571
20100810,1.5892,1.5908,1.571,1.5851,1.5861,1.5628
20100811,1.58505,1.5861,1.5628,1.5657,1.57135,1.55615
20100812,1.56555,1.57135,1.55615,1.55765,1.56785,1.55635
20100813,1.55765,1.56785,1.55635,1.5592,1.5702,1.55345
20100816,1.56095,1.5702,1.55345,1.56625,1.56955,1.5551
20100817,1.56615,1.56955,1.5551,1.5585,1.5687,1.54975
20100818,1.55855,1.5687,1.54975,1.55935,1.56705,1.5509
20100819,1.55935,1.56705,1.5509,1.56005,1.56035,1.5462
20100820,1.56005,1.56035,1.5462,1.55335,1.5619,1.54995
20100823,1.55295,1.5619,1.54995,1.55125,1.5513,1.53715
20100824,1.55125,1.5513,1.53715,1.53935,1.54705,1.5389
20100825,1.53935,1.54705,1.5389,1.54585,1.5597,1.54535
20100826,1.54535,1.5597,1.54535,1.55265,1.5543,1.54415
20100827,1.55255,1.5543,1.54415,1.55265,1.55755,1.54555
20100830,1.553,1.55755,1.54555,1.54595,1.54735,1.5326
20100831,1.54595,1.54735,1.5326,1.53465,1.5491,1.53355
20100901,1.53465,1.5491,1.53355,1.54525,1.54625,1.535
20100902,1.54525,1.54625,1.535,1.54,1.5468,1.53885
20100903,1.54,1.5468,1.53885,1.54495,1.54885,1.5345
20100906,1.543,1.54885,1.5345,1.5393,1.54235,1.52965
20100907,1.53915,1.54235,1.52965,1.5357,1.55325,1.5343
20100908,1.5357,1.55325,1.5343,1.54695,1.5477,1.53755
20100909,1.54685,1.5477,1.53755,1.5428,1.5466,1.5344
20100910,1.54275,1.5466,1.5344,1.5356,1.54875,1.53485
20100913,1.53555,1.54875,1.53485,1.5428,1.55865,1.5347
20100914,1.5427,1.55865,1.5347,1.55385,1.5651,1.54485
20100915,1.55385,1.5651,1.54485,1.56225,1.56475,1.55375
20100916,1.56225,1.56475,1.55375,1.5626,1.5728,1.5595
20100917,1.56205,1.5728,1.5595,1.5626,1.5685,1.5536
20100920,1.56482,1.5685,1.5536,1.55445,1.5643,1.5503
20100921,1.55445,1.5643,1.5503,1.56204,1.5715,1.56008
20100922,1.5621,1.5715,1.56008,1.5663,1.57405,1.5611
20100923,1.5663,1.57405,1.5611,1.5682,1.58435,1.564
20100924,1.5681,1.58435,1.564,1.58135,1.58665,1.5787
20100927,1.5815,1.58665,1.5787,1.58265,1.5895,1.57185
20100928,1.58265,1.5895,1.57185,1.58,1.5874,1.57615
20100929,1.58,1.5874,1.57615,1.57835,1.59225,1.5669
20100930,1.57835,1.59225,1.5669,1.57155,1.58725,1.5703
20101001,1.57155,1.58725,1.5703,1.5817,1.587,1.57485
20101004,1.57983,1.587,1.57485,1.58285,1.59295,1.57515
20101005,1.5828,1.59295,1.57515,1.5889,1.5939,1.5833
20101006,1.5889,1.5939,1.5833,1.5891,1.60175,1.5826
20101007,1.5891,1.60175,1.5826,1.58765,1.5965,1.5823
20101008,1.5875,1.5965,1.5823,1.59615,1.5963,1.58675
20101011,1.59503,1.5963,1.58675,1.5881,1.59165,1.5755
20101012,1.5881,1.59165,1.5755,1.58085,1.5908,1.5774
20101013,1.5809,1.5908,1.5774,1.58965,1.6066,1.5887
20101014,1.5896,1.6066,1.5887,1.60095,1.61055,1.59715
20101015,1.60095,1.61055,1.59715,1.599,1.60035,1.5837
20101018,1.59722,1.60035,1.5837,1.5875,1.5941,1.5679
20101019,1.58735,1.5941,1.5679,1.5704,1.58775,1.565
20101020,1.5703,1.58775,1.565,1.58485,1.58495,1.56855
20101021,1.58485,1.58495,1.56855,1.5703,1.575,1.5652
20101022,1.5703,1.575,1.5652,1.56835,1.57716,1.56612
20101025,1.5678,1.57716,1.56612,1.57212,1.58956,1.56904
20101026,1.57212,1.58956,1.56904,1.58441,1.58654,1.573
20101027,1.58441,1.58654,1.573,1.5767,1.59776,1.57617
20101028,1.5767,1.59776,1.57617,1.59451,1.6044,1.58769
20101029,1.59451,1.6044,1.58769,1.60355,1.60479,1.60348
20101031,1.60428,1.60479,1.60348,1.60469,1.60886,1.59898
20101101,1.60469,1.60886,1.59898,1.60406,1.60792,1.59614
20101102,1.60406,1.60792,1.59614,1.60354,1.61708,1.60065
20101103,1.60354,1.61708,1.60065,1.61032,1.62981,1.60841
20101104,1.61026,1.62981,1.60841,1.62701,1.62942,1.61661
20101105,1.62701,1.62942,1.61661,1.61783,1.62122,1.61039
20101108,1.61943,1.62122,1.61039,1.61346,1.61833,1.59515
20101109,1.61346,1.61833,1.59515,1.59836,1.61353,1.59603
20101110,1.59836,1.61353,1.59603,1.61196,1.61786,1.60809
20101111,1.61196,1.61786,1.60809,1.61221,1.61833,1.59859
20101112,1.61221,1.61833,1.59859,1.61122,1.61529,1.60411
20101115,1.61448,1.61529,1.60411,1.60511,1.60851,1.58384
20101116,1.60498,1.60851,1.58384,1.58832,1.59477,1.58541
20101117,1.58824,1.59477,1.58541,1.5906,1.60549,1.58871
20101118,1.59031,1.60549,1.58871,1.60399,1.60937,1.59358
20101119,1.60399,1.60937,1.59358,1.59767,1.60841,1.5898
20101122,1.59791,1.60841,1.5898,1.59541,1.59636,1.57585
20101123,1.59504,1.59636,1.57585,1.57739,1.58362,1.57412
20101124,1.57718,1.58362,1.57412,1.5771,1.57934,1.57254
20101125,1.5771,1.57934,1.57254,1.57536,1.57707,1.55753
20101126,1.57545,1.57707,1.55753,1.55907,1.56461,1.5527
20101129,1.55889,1.56461,1.5527,1.55706,1.55949,1.54841
20101130,1.55706,1.55949,1.54841,1.55606,1.56481,1.55471
20101201,1.55606,1.56481,1.55471,1.56208,1.56671,1.55112
20101202,1.56176,1.56671,1.55112,1.55989,1.57869,1.55805
20101203,1.55987,1.57869,1.55805,1.57683,1.57737,1.5655
20101206,1.57571,1.57737,1.5655,1.57144,1.58215,1.57022
20101207,1.57144,1.58215,1.57022,1.57569,1.58356,1.56677
20101208,1.57541,1.58356,1.56677,1.58025,1.58403,1.57108
20101209,1.57978,1.58403,1.57108,1.57688,1.58614,1.57471
20101210,1.57641,1.58614,1.57471,1.58002,1.58965,1.57189
20101213,1.57943,1.58965,1.57189,1.58611,1.59103,1.57387
20101214,1.58611,1.59103,1.57387,1.57734,1.57732,1.55301
20101215,1.57732,1.57732,1.55301,1.55425,1.56354,1.55394
20101216,1.5542,1.56354,1.55394,1.56306,1.56458,1.54538
20101217,1.56306,1.56458,1.54538,1.55324,1.55759,1.54756
20101220,1.55141,1.55759,1.54756,1.55117,1.55675,1.5435
20101221,1.55117,1.55675,1.5435,1.54688,1.54931,1.53559
20101222,1.54688,1.54931,1.53559,1.53835,1.54363,1.53729
20101223,1.5384,1.54363,1.53729,1.54262,1.54748,1.54165
20101224,1.54234,1.54748,1.54165,1.54375,1.54566,1.53689
20101227,1.54363,1.54566,1.53689,1.54184,1.55104,1.53439
20101228,1.54184,1.55104,1.53439,1.53653,1.55173,1.53499
20101229,1.53649,1.55173,1.53499,1.54984,1.55348,1.53666
20101230,1.54978,1.55348,1.53666,1.54252,1.56639,1.54215
20101231,1.54252,1.56639,1.54215,1.56081,1.55832,1.54334
20110103,1.55626,1.55832,1.54334,1.54878,1.56452,1.54536
20110104,1.54878,1.56452,1.54536,1.55843,1.56269,1.54504
20110105,1.55834,1.56269,1.54504,1.55136,1.55629,1.54479
20110106,1.55136,1.55629,1.54479,1.54719,1.55784,1.54056
20110107,1.54718,1.55784,1.54056,1.55431,1.56024,1.54745
20110110,1.55185,1.56024,1.54745,1.55716,1.56385,1.5512
20110111,1.55705,1.56385,1.5512,1.55967,1.57798,1.55826
20110112,1.55967,1.57798,1.55826,1.57587,1.58829,1.57177
20110113,1.57581,1.58829,1.57177,1.5837,1.58878,1.58104
20110114,1.5837,1.58878,1.58104,1.58661,1.59541,1.58348
20110117,1.5862,1.59541,1.58348,1.5886,1.60586,1.58764
20110118,1.58841,1.60586,1.58764,1.59616,1.60371,1.59448
20110119,1.59606,1.60371,1.59448,1.5994,1.6009,1.58371
20110120,1.59934,1.6009,1.58371,1.58954,1.60161,1.58663
20110121,1.58953,1.60161,1.58663,1.5996,1.60137,1.59204
20110124,1.6003,1.60137,1.59204,1.59863,1.60159,1.57507
20110125,1.59863,1.60159,1.57507,1.58152,1.59351,1.57688
20110126,1.58152,1.59351,1.57688,1.59336,1.59897,1.58794
20110127,1.59332,1.59897,1.58794,1.59265,1.59661,1.58252
20110128,1.59265,1.59661,1.58252,1.58577,1.60484,1.58207
20110131,1.58474,1.60484,1.58207,1.6012,1.61634,1.60061
20110201,1.60099,1.61634,1.60061,1.61397,1.62303,1.61263
20110202,1.61395,1.62303,1.61263,1.61905,1.62773,1.61209
20110203,1.61905,1.62773,1.61209,1.61352,1.61713,1.60359
20110204,1.61334,1.61713,1.60359,1.61099,1.61845,1.60892
20110207,1.60964,1.61845,1.60892,1.61084,1.61617,1.60272
20110208,1.61084,1.61617,1.60272,1.60668,1.6124,1.60324
20110209,1.60668,1.6124,1.60324,1.61004,1.6137,1.60055
20110210,1.61001,1.6137,1.60055,1.6097,1.61122,1.59628
20110211,1.6097,1.61122,1.59628,1.6005,1.60768,1.59808
20110214,1.59851,1.60768,1.59808,1.60362,1.61704,1.60068
20110215,1.60359,1.61704,1.60068,1.61247,1.61843,1.5986
20110216,1.61246,1.61843,1.5986,1.60915,1.61856,1.6075
20110217,1.60896,1.61856,1.6075,1.61724,1.62625,1.61478
20110218,1.61724,1.62625,1.61478,1.62501,1.62572,1.62034
20110221,1.62549,1.62572,1.62034,1.62246,1.62279,1.61005
20110222,1.62243,1.62279,1.61005,1.61355,1.62731,1.61221
20110223,1.61319,1.62731,1.61221,1.621,1.62539,1.60844
20110224,1.621,1.62539,1.60844,1.61362,1.61599,1.60304
20110225,1.61362,1.61599,1.60304,1.61163,1.62758,1.60714
20110228,1.61157,1.62758,1.60714,1.62556,1.63289,1.62508
20110301,1.62556,1.63289,1.62508,1.62658,1.63438,1.62144
20110302,1.62658,1.63438,1.62144,1.63234,1.63332,1.62526
20110303,1.63236,1.63332,1.62526,1.62758,1.6305,1.62349
20110304,1.62758,1.6305,1.62349,1.62666,1.63409,1.61822
20110307,1.62754,1.63409,1.61822,1.61997,1.62077,1.6125
20110308,1.61997,1.62077,1.6125,1.61588,1.62426,1.61374
20110309,1.61588,1.62426,1.61374,1.62016,1.62123,1.60381
20110310,1.62016,1.62123,1.60381,1.60593,1.60869,1.59766
20110311,1.60593,1.60869,1.59766,1.60796,1.60903,1.60772
20110313,1.60875,1.60903,1.60772,1.60878,1.61986,1.60268
20110314,1.60892,1.61986,1.60268,1.61712,1.61842,1.59774
20110315,1.61712,1.61842,1.59774,1.60791,1.61308,1.5984
20110316,1.60809,1.61308,1.5984,1.59849,1.61695,1.5981
20110317,1.59849,1.61695,1.5981,1.61416,1.62559,1.606
20110318,1.6142,1.62559,1.606,1.62296,1.62344,1.62173
20110320,1.62301,1.62344,1.62173,1.62177,1.6327,1.6203
20110321,1.62177,1.6327,1.6203,1.6302,1.64003,1.62921
20110322,1.6302,1.64003,1.62921,1.63691,1.63839,1.62181
20110323,1.6372,1.63839,1.62181,1.62419,1.62664,1.60912
20110324,1.62419,1.62664,1.60912,1.61197,1.6141,1.60072
20110325,1.61198,1.6141,1.60072,1.60385,1.60072,1.59979
20110327,1.60003,1.60072,1.59979,1.60049,1.60372,1.5936
20110328,1.60062,1.60372,1.5936,1.59911,1.60423,1.59422
20110329,1.59906,1.60423,1.59422,1.60101,1.60827,1.59784
20110330,1.6009,1.60827,1.59784,1.60701,1.61504,1.60157
20110331,1.60672,1.61504,1.60157,1.60264,1.6132,1.59717
20110401,1.60254,1.6132,1.59717,1.61096,1.6176,1.61
20110404,1.61073,1.6176,1.61,1.61286,1.62964,1.6091
20110405,1.61282,1.62964,1.6091,1.62957,1.63631,1.62566
20110406,1.62889,1.63631,1.62566,1.63305,1.63504,1.62626
20110407,1.63304,1.63504,1.62626,1.63197,1.64272,1.63141
20110408,1.63225,1.64272,1.63141,1.63786,1.64256,1.6313
20110411,1.63703,1.64256,1.6313,1.63437,1.63476,1.6227
20110412,1.6343,1.63476,1.6227,1.62558,1.63089,1.62366
20110413,1.62558,1.63089,1.62366,1.62666,1.63843,1.62536
20110414,1.6266,1.63843,1.62536,1.63505,1.63724,1.62912
20110415,1.63503,1.63724,1.62912,1.63223,1.63282,1.61653
20110418,1.63066,1.63282,1.61653,1.62641,1.63364,1.62295
20110419,1.62619,1.63364,1.62295,1.63126,1.64253,1.6307
20110420,1.63115,1.64253,1.6307,1.64065,1.65992,1.63859
20110421,1.64049,1.65992,1.63859,1.65203,1.65683,1.65006
20110422,1.65179,1.65683,1.65006,1.65006,1.65515,1.64672
20110425,1.65253,1.65515,1.64672,1.64963,1.65316,1.64311
20110426,1.64963,1.65316,1.64311,1.64784,1.66359,1.64344
20110427,1.64778,1.66359,1.64344,1.66238,1.67453,1.66195
20110428,1.66238,1.67453,1.66195,1.66297,1.67218,1.6623
20110429,1.66294,1.67218,1.6623,1.67045,1.67376,1.6635
20110502,1.6709,1.67376,1.6635,1.6653,1.666,1.64628
20110503,1.66523,1.666,1.64628,1.64854,1.65736,1.64519
20110504,1.64841,1.65736,1.64519,1.64866,1.65433,1.63579
20110505,1.6484,1.65433,1.63579,1.63853,1.64634,1.63549
20110506,1.63853,1.64634,1.63549,1.63643,1.64065,1.62697
20110509,1.63509,1.64065,1.62697,1.64017,1.6421,1.63158
20110510,1.64034,1.6421,1.63158,1.63627,1.65168,1.63215
20110511,1.63626,1.65168,1.63215,1.63424,1.63791,1.62341
20110512,1.63418,1.63791,1.62341,1.62903,1.63079,1.61463
20110513,1.62892,1.63079,1.61463,1.61932,1.62541,1.61598
20110516,1.62085,1.62541,1.61598,1.61903,1.63027,1.61743
20110517,1.61903,1.63027,1.61743,1.62503,1.62876,1.61052
20110518,1.62469,1.62876,1.61052,1.61659,1.62425,1.61302
20110519,1.61653,1.62425,1.61302,1.62356,1.63047,1.61663
20110520,1.6235,1.63047,1.61663,1.62247,1.62324,1.60875
20110523,1.62229,1.62324,1.60875,1.61198,1.62086,1.6058
20110524,1.61196,1.62086,1.6058,1.61795,1.62929,1.61322
20110525,1.61781,1.62929,1.61322,1.62723,1.64033,1.62653
20110526,1.62723,1.64033,1.62653,1.63997,1.65117,1.63785
20110527,1.63995,1.65117,1.63785,1.65033,1.65116,1.64499
20110530,1.64954,1.65116,1.64499,1.64721,1.65464,1.64233
20110531,1.64718,1.65464,1.64233,1.64446,1.64952,1.63306
20110601,1.64442,1.64952,1.63306,1.63313,1.64174,1.6305
20110602,1.6331,1.64174,1.6305,1.63678,1.64375,1.62838
20110603,1.63678,1.64375,1.62838,1.64221,1.64598,1.63404
20110606,1.64056,1.64598,1.63404,1.63536,1.64718,1.63237
20110607,1.63536,1.64718,1.63237,1.64426,1.64496,1.63477
20110608,1.64424,1.64496,1.63477,1.64009,1.64655,1.63576
20110609,1.64006,1.64655,1.63576,1.63633,1.63829,1.62125
20110610,1.63619,1.63829,1.62125,1.6226,1.63894,1.62154
20110613,1.62308,1.63894,1.62154,1.63745,1.64411,1.63549
20110614,1.63744,1.64411,1.63549,1.63688,1.63824,1.6168
20110615,1.63692,1.63824,1.6168,1.61905,1.62246,1.60783
20110616,1.61903,1.62246,1.60783,1.61564,1.61988,1.60934
20110617,1.61564,1.61988,1.60934,1.61893,1.62348,1.61088
20110620,1.61603,1.62348,1.61088,1.61996,1.62532,1.61669
20110621,1.61996,1.62532,1.61669,1.62411,1.62623,1.60601
20110622,1.62406,1.62623,1.60601,1.60693,1.60738,1.5938
20110623,1.60686,1.60738,1.5938,1.60031,1.60464,1.5951
20110624,1.60024,1.60464,1.5951,1.59565,1.60115,1.59127
20110627,1.59595,1.60115,1.59127,1.59888,1.60434,1.5911
20110628,1.59888,1.60434,1.5911,1.59971,1.60738,1.59698
20110629,1.59965,1.60738,1.59698,1.60603,1.61178,1.59727
20110630,1.606,1.61178,1.59727,1.60521,1.60956,1.59876
20110701,1.6051,1.60956,1.59876,1.60683,1.61397,1.6053
20110704,1.6056,1.61397,1.6053,1.60818,1.61277,1.59903
20110705,1.60829,1.61277,1.59903,1.60577,1.60904,1.59474
20110706,1.60603,1.60904,1.59474,1.60005,1.60177,1.59429
20110707,1.60008,1.60177,1.59429,1.59706,1.60775,1.59313
20110708,1.59689,1.60775,1.59313,1.60563,1.60416,1.58821
20110711,1.60124,1.60416,1.58821,1.59053,1.59481,1.578
20110712,1.59049,1.59481,1.578,1.59095,1.61208,1.59035
20110713,1.59108,1.61208,1.59035,1.61049,1.61928,1.60943
20110714,1.61063,1.61928,1.60943,1.61367,1.61751,1.6076
20110715,1.61367,1.61751,1.6076,1.61424,1.6133,1.60049
20110718,1.61082,1.6133,1.60049,1.60563,1.61778,1.60397
20110719,1.60563,1.61778,1.60397,1.61218,1.61665,1.60684
20110720,1.61215,1.61665,1.60684,1.61525,1.6333,1.61208
20110721,1.61523,1.6333,1.61208,1.63303,1.63387,1.62643
20110722,1.63303,1.63387,1.62643,1.62962,1.63426,1.62613
