Date,Open,High,Low,Close,Predicted High,Predicted Low
20100903,1.05235,1.05685,1.038,1.03855,1.0404,1.03361
20100906,1.03933,1.0404,1.03361,1.0352,1.04815,1.0344
20100907,1.03515,1.04815,1.0344,1.0478,1.0509,1.03455
20100908,1.0478,1.0509,1.03455,1.03735,1.03935,1.03005
20100909,1.03735,1.03935,1.03005,1.03365,1.03735,1.0287
20100910,1.03375,1.03735,1.0287,1.0367,1.03455,1.02655
20100913,1.0332,1.03455,1.02655,1.02715,1.0304,1.02155
20100914,1.02715,1.0304,1.02155,1.02745,1.03195,1.0251
20100915,1.02745,1.03195,1.0251,1.02615,1.02895,1.0238
20100916,1.02615,1.02895,1.0238,1.02645,1.035,1.02155
20100917,1.02645,1.035,1.02155,1.0327,1.0346,1.02615
20100920,1.03177,1.0346,1.02615,1.02815,1.033,1.02165
20100921,1.02815,1.033,1.02165,1.0267,1.03585,1.0191
20100922,1.0266,1.03585,1.0191,1.03055,1.0379,1.0284
20100923,1.03055,1.0379,1.0284,1.0343,1.03545,1.0225
20100924,1.0341,1.03545,1.0225,1.02385,1.0298,1.02225
20100927,1.02415,1.0298,1.02225,1.02905,1.03615,1.02835
20100928,1.02905,1.03615,1.02835,1.02965,1.03405,1.02385
20100929,1.02945,1.03405,1.02385,1.03225,1.03445,1.02305
20100930,1.0322,1.03445,1.02305,1.02915,1.0313,1.01875
20101001,1.02915,1.0313,1.01875,1.0194,1.02445,1.018
20101004,1.01885,1.02445,1.018,1.02365,1.02725,1.0154
20101005,1.02355,1.02725,1.0154,1.01575,1.01655,1.00615
20101006,1.01575,1.01655,1.00615,1.011,1.02105,1.0077
20101007,1.01095,1.02105,1.0077,1.01715,1.023,1.00905
20101008,1.01715,1.023,1.00905,1.0105,1.01495,1.00915
20101011,1.00982,1.01495,1.00915,1.01355,1.0182,1.00895
20101012,1.01355,1.0182,1.00895,1.0098,1.0105,1.0011
20101013,1.0098,1.0105,1.0011,1.00325,1.00735,0.998
20101014,1.00325,1.00735,0.998,1.00395,1.01385,1.0012
20101015,1.00395,1.01385,1.0012,1.01,1.02275,1.01142
20101018,1.0115,1.02275,1.01142,1.01715,1.03735,1.0161
20101019,1.01715,1.03735,1.0161,1.0334,1.03485,1.0207
20101020,1.0334,1.03485,1.0207,1.02085,1.03015,1.01675
20101021,1.0209,1.03015,1.01675,1.02665,1.03015,1.02225
20101022,1.02665,1.03015,1.02225,1.02575,1.02677,1.01539
20101025,1.0246,1.02677,1.01539,1.01984,1.02663,1.01813
20101026,1.01983,1.02663,1.01813,1.02373,1.03385,1.02251
20101027,1.02373,1.03385,1.02251,1.02797,1.02854,1.01803
20101028,1.02797,1.02854,1.01803,1.02088,1.02476,1.01688
20101029,1.02092,1.02476,1.01688,1.01902,1.0192,1.01835
20101031,1.01878,1.0192,1.01835,1.01894,1.02021,1.01266
20101101,1.01894,1.02021,1.01266,1.01518,1.01565,1.00783
20101102,1.01518,1.01565,1.00783,1.00877,1.01548,1.00454
20101103,1.00877,1.01548,1.00454,1.00864,1.01111,1.00103
20101104,1.00847,1.01111,1.00103,1.00201,1.00824,0.99912
20101105,1.00201,1.00824,0.99912,1.00007,1.00546,0.99933
20101108,0.99989,1.00546,0.99933,1.00345,1.0094,0.99801
20101109,1.00345,1.0094,0.99801,1.00789,1.00914,0.99934
20101110,1.00789,1.00914,0.99934,1.00084,1.00719,0.99776
20101111,1.00084,1.00719,0.99776,1.00303,1.01454,1.00263
20101112,1.00303,1.01454,1.00263,1.01216,1.01385,1.00567
20101115,1.01053,1.01385,1.00567,1.00969,1.02536,1.00694
20101116,1.00969,1.02536,1.00694,1.02218,1.02597,1.01809
20101117,1.0219,1.02597,1.01809,1.02438,1.02466,1.01551
20101118,1.02441,1.02466,1.01551,1.01888,1.02328,1.01622
20101119,1.01887,1.02328,1.01622,1.01671,1.02167,1.01208
20101122,1.01638,1.02167,1.01208,1.01857,1.02631,1.01613
20101123,1.01831,1.02631,1.01613,1.02453,1.02469,1.00916
20101124,1.02449,1.02469,1.00916,1.00984,1.01233,1.00754
20101125,1.00976,1.01233,1.00754,1.00861,1.02459,1.00834
20101126,1.00886,1.02459,1.00834,1.02084,1.02571,1.01595
20101129,1.01656,1.02571,1.01595,1.01779,1.02855,1.01704
20101130,1.01779,1.02855,1.01704,1.02617,1.02709,1.01411
20101201,1.02627,1.02709,1.01411,1.01689,1.01887,1.00237
20101202,1.01686,1.01887,1.00237,1.00251,1.00796,1.00022
20101203,1.00251,1.00796,1.00022,1.00366,1.00827,1.00212
20101206,1.00297,1.00827,1.00212,1.00551,1.0125,1.00113
20101207,1.00551,1.0125,1.00113,1.01229,1.01402,1.00628
20101208,1.01225,1.01402,1.00628,1.0112,1.0125,1.00659
20101209,1.01115,1.0125,1.00659,1.01051,1.01153,1.00833
20101210,1.01047,1.01153,1.00833,1.00891,1.01069,1.0027
20101213,1.00965,1.01069,1.0027,1.00727,1.01105,1.00278
20101214,1.00727,1.01105,1.00278,1.00602,1.00939,1.00003
20101215,1.00608,1.00939,1.00003,1.00478,1.00744,1.00319
20101216,1.00477,1.00744,1.00319,1.00585,1.01462,1.00376
20101217,1.00585,1.01462,1.00376,1.01382,1.02078,1.01018
20101220,1.01209,1.02078,1.01018,1.01663,1.02056,1.01507
20101221,1.01663,1.02056,1.01507,1.017,1.01776,1.01104
20101222,1.01662,1.01776,1.01104,1.01311,1.01646,1.00704
20101223,1.01307,1.01646,1.00704,1.00911,1.01145,1.00481
20101224,1.00884,1.01145,1.00481,1.00789,1.011,1.00564
20101227,1.00775,1.011,1.00564,1.0066,1.00714,0.99747
20101228,1.0066,1.00714,0.99747,1.00086,1.00555,0.99741
20101229,1.00069,1.00555,0.99741,1.00072,1.00213,0.99885
20101230,1.00067,1.00213,0.99885,0.99982,1.00067,0.99253
20101231,0.99977,1.00067,0.99253,0.99753,0.99481,0.9888
20110103,0.99458,0.99481,0.9888,0.99365,1.00335,0.99157
20110104,0.99348,1.00335,0.99157,0.99826,1.00222,0.99327
20110105,0.99823,1.00222,0.99327,0.99536,0.99934,0.99251
20110106,0.99536,0.99934,0.99251,0.9965,1.00034,0.98983
20110107,0.99652,1.00034,0.98983,0.99327,0.99833,0.9911
20110110,0.99285,0.99833,0.9911,0.99324,0.99494,0.98916
20110111,0.9931,0.99494,0.98916,0.99037,0.99108,0.98482
20110112,0.99033,0.99108,0.98482,0.98558,0.99083,0.9853
20110113,0.98553,0.99083,0.9853,0.98905,0.9976,0.98852
20110114,0.98905,0.9976,0.98852,0.99034,0.99011,0.98558
20110117,0.98804,0.99011,0.98558,0.98689,0.9934,0.98371
20110118,0.98679,0.9934,0.98371,0.99111,0.99658,0.98882
20110119,0.99112,0.99658,0.98882,0.9956,1.00301,0.99472
20110120,0.99545,1.00301,0.99472,0.99705,0.99873,0.9908
20110121,0.99722,0.99873,0.9908,0.99273,0.99813,0.9918
20110124,0.99319,0.99813,0.9918,0.99342,1.00035,0.99114
20110125,0.99341,1.00035,0.99114,0.99673,0.99801,0.99364
20110126,0.99673,0.99801,0.99364,0.99385,0.99857,0.9926
20110127,0.99385,0.99857,0.9926,0.99331,1.00162,0.99327
20110128,0.99337,1.00162,0.99327,1.00119,1.00577,0.9962
20110131,1.00113,1.00577,0.9962,1.00084,1.00085,0.98995
20110201,1.00084,1.00085,0.98995,0.99046,0.99149,0.98599
20110202,0.99046,0.99149,0.98599,0.98782,0.99214,0.98652
20110203,0.98782,0.99214,0.98652,0.99097,0.99376,0.98313
20110204,0.99104,0.99376,0.98313,0.98706,0.99112,0.98575
20110207,0.98803,0.99112,0.98575,0.99071,0.99769,0.98679
20110208,0.99064,0.99769,0.98679,0.99504,0.99555,0.99149
20110209,0.99505,0.99555,0.99149,0.9937,0.99866,0.99283
20110210,0.9937,0.99866,0.99283,0.99509,0.99857,0.98617
20110211,0.99508,0.99857,0.98617,0.98726,0.99011,0.98448
20110214,0.98908,0.99011,0.98448,0.98891,0.99016,0.98508
20110215,0.98889,0.99016,0.98508,0.98961,0.99022,0.98459
20110216,0.98961,0.99022,0.98459,0.98471,0.98586,0.98155
20110217,0.9846,0.98586,0.98155,0.98409,0.98736,0.9818
20110218,0.98409,0.98736,0.9818,0.98656,0.98715,0.98212
20110221,0.98532,0.98715,0.98212,0.98246,0.9919,0.98226
20110222,0.98252,0.9919,0.98226,0.99062,0.99589,0.98579
20110223,0.99062,0.99589,0.98579,0.98938,0.99008,0.98166
20110224,0.98937,0.99008,0.98166,0.9825,0.98317,0.9772
20110225,0.98245,0.98317,0.9772,0.97744,0.97886,0.97096
20110228,0.97816,0.97886,0.97096,0.97148,0.97545,0.96831
20110301,0.97148,0.97545,0.96831,0.97461,0.97753,0.9708
20110302,0.97461,0.97753,0.9708,0.97305,0.9752,0.97142
20110303,0.97301,0.9752,0.97142,0.97179,0.97425,0.96992
20110304,0.97184,0.97425,0.96992,0.97326,0.97426,0.96996
20110307,0.97325,0.97426,0.96996,0.97322,0.97474,0.9707
20110308,0.97322,0.97474,0.9707,0.9713,0.97145,0.96672
20110309,0.97106,0.97145,0.96672,0.96831,0.97665,0.96803
20110310,0.96831,0.97665,0.96803,0.97592,0.98017,0.97039
20110311,0.97594,0.98017,0.97039,0.97308,0.97333,0.97197
20110313,0.97276,0.97333,0.97197,0.97325,0.97636,0.97102
20110314,0.97347,0.97636,0.97102,0.97363,0.99739,0.97345
20110315,0.97363,0.99739,0.97345,0.98527,0.9967,0.98069
20110316,0.98525,0.9967,0.98069,0.99071,0.99382,0.98343
20110317,0.99113,0.99382,0.98343,0.98539,0.98656,0.98037
20110318,0.98539,0.98656,0.98037,0.98387,0.98526,0.9837
20110320,0.98439,0.98526,0.9837,0.98505,0.98512,0.97487
20110321,0.98505,0.98512,0.97487,0.97798,0.98127,0.97463
20110322,0.97805,0.98127,0.97463,0.98034,0.98429,0.97916
20110323,0.98034,0.98429,0.97916,0.98111,0.98239,0.97308
20110324,0.9811,0.98239,0.97308,0.97642,0.98264,0.97416
20110325,0.97638,0.98264,0.97416,0.98015,0.98225,0.97976
20110327,0.97995,0.98225,0.97976,0.9812,0.9822,0.97409
20110328,0.98152,0.9822,0.97409,0.97773,0.97847,0.97387
20110329,0.97775,0.97847,0.97387,0.97431,0.97532,0.9686
20110330,0.97425,0.97532,0.9686,0.97099,0.97288,0.96827
20110331,0.97098,0.97288,0.96827,0.97036,0.97041,0.96259
20110401,0.97035,0.97041,0.96259,0.96303,0.96868,0.96157
20110404,0.96337,0.96868,0.96157,0.96669,0.96923,0.96268
20110405,0.96668,0.96923,0.96268,0.96374,0.96403,0.95684
20110406,0.96374,0.96403,0.95684,0.96063,0.96233,0.95695
20110407,0.96063,0.96233,0.95695,0.95829,0.95938,0.9526
20110408,0.95785,0.95938,0.9526,0.95521,0.95767,0.95422
20110411,0.95483,0.95767,0.95422,0.9565,0.96569,0.9556
20110412,0.9564,0.96569,0.9556,0.96268,0.96548,0.9585
20110413,0.96311,0.96548,0.9585,0.96209,0.96685,0.95947
20110414,0.96208,0.96685,0.95947,0.96099,0.96491,0.95905
20110415,0.96099,0.96491,0.95905,0.95905,0.97209,0.95833
20110418,0.95861,0.97209,0.95833,0.964,0.96667,0.95478
20110419,0.96394,0.96667,0.95478,0.95603,0.95633,0.94968
20110420,0.95597,0.95633,0.94968,0.9523,0.9537,0.94538
20110421,0.95228,0.9537,0.94538,0.95294,0.95454,0.9518
20110422,0.9529,0.95454,0.9518,0.95383,0.95602,0.95034
20110425,0.95215,0.95602,0.95034,0.95422,0.95618,0.94952
20110426,0.95422,0.95618,0.94952,0.95137,0.95753,0.94872
20110427,0.95136,0.95753,0.94872,0.94956,0.95203,0.94642
20110428,0.94946,0.95203,0.94642,0.95046,0.95493,0.94444
20110429,0.95045,0.95493,0.94444,0.94466,0.9518,0.94455
20110502,0.94538,0.9518,0.94455,0.95049,0.95411,0.94582
20110503,0.95049,0.95411,0.94582,0.95223,0.96029,0.9504
20110504,0.95221,0.96029,0.9504,0.95925,0.97123,0.95671
20110505,0.95905,0.97123,0.95671,0.96681,0.9702,0.95731
20110506,0.96681,0.9702,0.95731,0.9664,0.96953,0.96037
20110509,0.96654,0.96953,0.96037,0.96169,0.96528,0.95665
20110510,0.96169,0.96528,0.95665,0.95665,0.96381,0.95128
20110511,0.9566,0.96381,0.95128,0.96154,0.96939,0.95988
20110512,0.96138,0.96939,0.95988,0.96247,0.97436,0.9604
20110513,0.96244,0.97436,0.9604,0.96815,0.97698,0.96833
20110516,0.96874,0.97698,0.96833,0.97557,0.97927,0.97162
20110517,0.97558,0.97927,0.97162,0.97194,0.97592,0.96966
20110518,0.97194,0.97592,0.96966,0.96966,0.97134,0.96533
20110519,0.96966,0.97134,0.96533,0.96746,0.97711,0.96406
20110520,0.96746,0.97711,0.96406,0.97385,0.98097,0.97296
20110523,0.97368,0.98097,0.97296,0.97782,0.97923,0.97539
20110524,0.97777,0.97923,0.97539,0.97646,0.98156,0.97433
20110525,0.97645,0.98156,0.97433,0.97695,0.98155,0.9756
20110526,0.97695,0.98155,0.9756,0.97748,0.97974,0.97526
20110527,0.97748,0.97974,0.97526,0.97594,0.97865,0.97517
20110530,0.97732,0.97865,0.97517,0.97691,0.977,0.96544
20110531,0.97678,0.977,0.96544,0.96839,0.97737,0.96666
20110601,0.96837,0.97737,0.96666,0.97707,0.98091,0.97444
20110602,0.9772,0.98091,0.97444,0.97554,0.98514,0.97441
20110603,0.97551,0.98514,0.97441,0.97777,0.98167,0.97668
20110606,0.97824,0.98167,0.97668,0.98076,0.98094,0.97311
20110607,0.98078,0.98094,0.97311,0.97439,0.98205,0.97352
20110608,0.97434,0.98205,0.97352,0.97914,0.98123,0.97233
20110609,0.97909,0.98123,0.97233,0.97278,0.97979,0.97117
20110610,0.97276,0.97979,0.97117,0.97964,0.97976,0.97512
20110613,0.97889,0.97976,0.97512,0.97588,0.97711,0.96746
20110614,0.97588,0.97711,0.96746,0.96797,0.98285,0.96696
20110615,0.968,0.98285,0.96696,0.979,0.98975,0.97722
20110616,0.97878,0.98975,0.97722,0.9811,0.98683,0.9775
20110617,0.98101,0.98683,0.9775,0.97924,0.98487,0.9781
20110620,0.98131,0.98487,0.9781,0.97966,0.98048,0.97087
20110621,0.97964,0.98048,0.97087,0.97094,0.97528,0.97
20110622,0.9709,0.97528,0.97,0.97372,0.98236,0.9713
20110623,0.9736,0.98236,0.9713,0.97882,0.98858,0.97701
20110624,0.97879,0.98858,0.97701,0.98838,0.99122,0.98575
20110627,0.98664,0.99122,0.98575,0.98597,0.98837,0.98099
20110628,0.98593,0.98837,0.98099,0.98099,0.98245,0.9689
20110629,0.98099,0.98245,0.9689,0.96934,0.97018,0.9624
20110630,0.96922,0.97018,0.9624,0.96326,0.96505,0.958
20110701,0.96314,0.96505,0.958,0.95821,0.96172,0.95793
20110704,0.95928,0.96172,0.95793,0.96074,0.96419,0.95931
20110705,0.96075,0.96419,0.95931,0.96326,0.9694,0.9614
20110706,0.96326,0.9694,0.9614,0.96519,0.96655,0.95686
20110707,0.96519,0.96655,0.95686,0.9585,0.96646,0.95634
20110708,0.95825,0.96646,0.95634,0.96267,0.96946,0.96098
20110711,0.96098,0.96946,0.96098,0.9687,0.9778,0.96257
20110712,0.9687,0.9778,0.96257,0.96636,0.96668,0.95775
20110713,0.96648,0.96668,0.95775,0.95802,0.96159,0.95485
20110714,0.95796,0.96159,0.95485,0.96049,0.96235,0.95198
20110715,0.96042,0.96235,0.95198,0.95302,0.96347,0.95312
20110718,0.9543,0.96347,0.95312,0.9596,0.96009,0.94818
20110719,0.95939,0.96009,0.94818,0.94995,0.95125,0.94564
20110720,0.94975,0.95125,0.94564,0.94725,0.94926,0.94228
20110721,0.94722,0.94926,0.94228,0.94305,0.95296,0.94269
20110722,0.94297,0.95296,0.94269,0.94759,0.95243,0.94341
20110725,0.94839,0.95243,0.94341,0.94681,0.94744,0.94061
20110726,0.94686,0.94744,0.94061,0.94417,0.95052,0.94096
20110727,0.94409,0.95052,0.94096,0.94965,0.95223,0.94578
20110728,0.94951,0.95223,0.94578,0.94924,0.95896,0.94857
20110729,0.94924,0.95896,0.94857,0.9551,0.96047,0.9491
20110801,0.95392,0.96047,0.9491,0.95694,0.96178,0.9547
20110802,0.95689,0.96178,0.9547,0.96117,0.96462,0.95678
20110803,0.96092,0.96462,0.95678,0.96196,0.98145,0.96021
20110804,0.9619,0.98145,0.96021,0.9814,0.9853,0.97422
20110805,0.98124,0.9853,0.97422,0.98183,0.99439,0.97818
20110808,0.98138,0.99439,0.97818,0.99437,1.00096,0.97684
20110809,0.99429,1.00096,0.97684,0.97704,0.99534,0.97653
20110810,0.977,0.99534,0.97653,0.99469,0.99678,0.9841
20110811,0.99463,0.99678,0.9841,0.98415,0.99181,0.98327
20110812,0.98387,0.99181,0.98327,0.98713,0.99053,0.97895
20110815,0.98692,0.99053,0.97895,0.97895,0.98718,0.97879
20110816,0.97895,0.98718,0.97879,0.98246,0.98453,0.97745
20110817,0.98201,0.98453,0.97745,0.98054,0.99378,0.9797
20110818,0.9805,0.99378,0.9797,0.99024,0.9926,0.9826
20110819,0.99024,0.9926,0.9826,0.98994,0.99183,0.98287
20110822,0.99024,0.99183,0.98287,0.99034,0.99096,0.98489
20110823,0.99014,0.99096,0.98489,0.98738,0.9905,0.98395
20110824,0.9873,0.9905,0.98395,0.98711,0.98869,0.97912
20110825,0.98711,0.98869,0.97912,0.9882,0.99234,0.98075
20110826,0.9882,0.99234,0.98075,0.98115,0.98334,0.97399
20110829,0.97957,0.98334,0.97399,0.97679,0.98167,0.97563
20110830,0.97679,0.98167,0.97563,0.97784,0.98009,0.9725
20110831,0.97784,0.98009,0.9725,0.97754,0.9796,0.9736
20110901,0.97757,0.9796,0.9736,0.97663,0.98565,0.97513
20110902,0.97663,0.98565,0.97513,0.98522,0.99325,0.9853
20110905,0.98615,0.99325,0.9853,0.98984,0.9963,0.98621
20110906,0.99024,0.9963,0.98621,0.99038,0.99097,0.98305
20110907,0.99034,0.99097,0.98305,0.98324,0.98964,0.98295
20110908,0.98318,0.98964,0.98295,0.98933,0.99789,0.98681
20110909,0.98933,0.99789,0.98681,0.99654,1.0026,0.99145
20110912,0.99687,1.0026,0.99145,0.9926,0.99762,0.98501
20110913,0.9926,0.99762,0.98501,0.98565,0.99395,0.98456
20110914,0.98557,0.99395,0.98456,0.98915,0.99495,0.98295
20110915,0.98897,0.99495,0.98295,0.98344,0.98604,0.97787
20110916,0.98355,0.98604,0.97787,0.97788,0.99226,0.98036
20110919,0.98106,0.99226,0.98036,0.99054,0.99484,0.9882
20110920,0.99053,0.99484,0.9882,0.99254,1.00878,0.99092
20110921,0.99243,1.00878,0.99092,1.00806,1.03607,1.00507
20110922,1.00786,1.03607,1.00507,1.02827,1.03483,1.0224
20110923,1.02826,1.03483,1.0224,1.02768,1.03852,1.02483
20110926,1.02739,1.03852,1.02483,1.02483,1.02804,1.01435
20110927,1.02496,1.02804,1.01435,1.01927,1.03367,1.0189
20110928,1.01925,1.03367,1.0189,1.03335,1.04014,1.02561
20110929,1.03329,1.04014,1.02561,1.0357,1.05023,1.035
20110930,1.03555,1.05023,1.035,1.05023,1.05466,1.04309
20111003,1.04876,1.05466,1.04309,1.05449,1.06569,1.05089
20111004,1.0546,1.06569,1.05089,1.05116,1.05712,1.03959
20111005,1.05128,1.05712,1.03959,1.04006,1.04821,1.037
20111006,1.04006,1.04821,1.037,1.03705,1.04176,1.02342
20111007,1.03705,1.04176,1.02342,1.03917,1.03931,1.02508
20111010,1.03867,1.03931,1.02508,1.02553,1.0338,1.02558
20111011,1.02564,1.0338,1.02558,1.02973,1.03278,1.01328
20111012,1.02973,1.03278,1.01328,1.01723,1.02719,1.01632
20111013,1.01694,1.02719,1.01632,1.0208,1.02341,1.00943
20111014,1.02072,1.02341,1.00943,1.00943,1.0237,1.00433
20111017,1.01075,1.0237,1.00433,1.02335,1.02634,1.01113
20111018,1.02332,1.02634,1.01113,1.01404,1.02162,1.00849
20111019,1.01404,1.02162,1.00849,1.02036,1.02456,1.01312
20111020,1.02036,1.02456,1.01312,1.01543,1.01872,1.00642
20111021,1.01535,1.01872,1.00642,1.00642,1.00984,1.00214
20111024,1.00893,1.00984,1.00214,1.00355,1.02121,0.99905
20111025,1.00362,1.02121,0.99905,1.01657,1.01765,1.00354
20111026,1.01655,1.01765,1.00354,1.00409,1.00502,0.98915
20111027,1.00417,1.00502,0.98915,0.9907,0.99697,0.98947
20111028,0.99072,0.99697,0.98947,0.99147,0.99268,0.9912
20111030,0.9914,0.99268,0.9912,0.99248,1.0027,0.99142
20111031,0.99186,1.0027,0.99142,0.99963,1.02075,0.99737
20111101,0.9996,1.02075,0.99737,1.01897,1.02223,1.01062
20111102,1.01896,1.02223,1.01062,1.01408,1.02157,1.00541
20111103,1.01403,1.02157,1.00541,1.00762,1.02279,1.00691
20111104,1.00762,1.02279,1.00691,1.0186,1.02031,1.01214
20111107,1.01641,1.02031,1.01214,1.01255,1.01815,1.00761
20111108,1.01256,1.01815,1.00761,1.00872,1.02443,1.00782
20111109,1.00872,1.02443,1.00782,1.02439,1.02652,1.01633
20111110,1.02442,1.02652,1.01633,1.0168,1.02316,1.00912
20111111,1.01682,1.02316,1.00912,1.01022,1.0194,1.00766
20111114,1.00802,1.0194,1.00766,1.01664,1.02624,1.01583
20111115,1.01675,1.02624,1.01583,1.02097,1.02875,1.01719
20111116,1.02087,1.02875,1.01719,1.02442,1.02946,1.02078
20111117,1.02442,1.02946,1.02078,1.02919,1.03015,1.01988
20111118,1.02908,1.03015,1.01988,1.02758,1.04184,1.02639
20111121,1.02639,1.04184,1.02639,1.03993,1.04125,1.03455
20111122,1.03992,1.04125,1.03455,1.03817,1.04969,1.03727
20111123,1.03816,1.04969,1.03727,1.04843,1.04916,1.04377
20111124,1.0484,1.04916,1.04377,1.04688,1.05231,1.04386
20111125,1.04674,1.05231,1.04386,1.04677,1.04476,1.03037
20111128,1.04293,1.04476,1.03037,1.03403,1.03633,1.02581
20111129,1.03401,1.03633,1.02581,1.03179,1.03628,1.01231
20111130,1.03176,1.03628,1.01231,1.01739,1.02227,1.0136
20111201,1.01739,1.02227,1.0136,1.01381,1.01965,1.00791
20111202,1.01374,1.01965,1.00791,1.0191,1.01936,1.01194
20111205,1.01657,1.01936,1.01194,1.01639,1.02069,1.00845
20111206,1.01639,1.02069,1.00845,1.00994,1.01327,1.0066
20111207,1.00986,1.01327,1.0066,1.0097,1.02336,1.00515
20111208,1.0097,1.02336,1.00515,1.02285,1.02621,1.01653
20111209,1.02263,1.02621,1.01653,1.01673,1.02851,1.01817
20111212,1.01888,1.02851,1.01817,1.02696,1.03488,1.02311
20111213,1.02696,1.03488,1.02311,1.03399,1.04232,1.03261
20111214,1.03421,1.04232,1.03261,1.03953,1.04051,1.03197
20111215,1.03951,1.04051,1.03197,1.03483,1.04063,1.0297
20111216,1.03486,1.04063,1.0297,1.03816,1.04144,1.0334
20111219,1.03651,1.04144,1.0334,1.03881,1.03896,1.02629
20111220,1.03883,1.03896,1.02629,1.02974,1.03083,1.02085
20111221,1.02968,1.03083,1.02085,1.02632,1.02805,1.02009
20111222,1.02632,1.02805,1.02009,1.02018,1.02143,1.01807
20111223,1.02027,1.02143,1.01807,1.01995,1.0232,1.01758
20111226,1.0202,1.0232,1.01758,1.01995,1.02154,1.0177
20111227,1.01947,1.02154,1.0177,1.01853,1.02504,1.01258
20111228,1.01853,1.02504,1.01258,1.02428,1.02682,1.01978
20111229,1.02426,1.02682,1.01978,1.0199,1.02194,1.01568
20111230,1.01988,1.02194,1.01568,1.02076,1.02102,1.01714
20120102,1.02073,1.02102,1.01714,1.01842,1.01995,1.00758
20120103,1.01847,1.01995,1.00758,1.01039,1.01615,1.0102
20120104,1.01031,1.01615,1.0102,1.01264,1.02251,1.01205
20120105,1.01267,1.02251,1.01205,1.01969,1.02859,1.01696
20120106,1.01969,1.02859,1.01696,1.02819,1.03184,1.0224
20120109,1.02779,1.03184,1.0224,1.02335,1.02398,1.0154
20120110,1.02334,1.02398,1.0154,1.01548,1.02098,1.01394
20120111,1.01548,1.02098,1.01394,1.01944,1.02108,1.01399
20120112,1.01948,1.02108,1.01399,1.01901,1.02829,1.01629
20120113,1.01906,1.02829,1.01629,1.02302,1.02524,1.0164
20120116,1.02454,1.02524,1.0164,1.01783,1.01876,1.01121
20120117,1.01784,1.01876,1.01121,1.01514,1.01771,1.01102
20120118,1.01515,1.01771,1.01102,1.01106,1.01273,1.00706
20120119,1.0111,1.01273,1.00706,1.01059,1.01599,1.01058
20120120,1.01061,1.01599,1.01058,1.01303,1.01597,1.0052
20120123,1.01419,1.01597,1.0052,1.00821,1.01405,1.00703
20120124,1.00822,1.01405,1.00703,1.00886,1.01476,1.0028
20120125,1.00887,1.01476,1.0028,1.0042,1.00478,0.9981
20120126,1.00419,1.00478,0.9981,1.00158,1.00406,0.99875
20120127,1.00167,1.00406,0.99875,1.00138,1.00698,1.00089
20120130,1.001,1.00698,1.00089,1.00137,1.00531,0.99649
20120131,1.00142,1.00531,0.99649,1.0025,1.0048,0.99635
20120201,1.00241,1.0048,0.99635,0.99853,1.00101,0.99678
20120202,0.9986,1.00101,0.99678,0.99918,1.00329,0.99275
20120203,0.99916,1.00329,0.99275,0.99337,0.99932,0.9928
20120206,0.99433,0.99932,0.9928,0.99583,0.99948,0.99405
20120207,0.99589,0.99948,0.99405,0.9945,0.99899,0.99345
20120208,0.9944,0.99899,0.99345,0.99586,0.99796,0.99245
20120209,0.99588,0.99796,0.99245,0.99454,1.00383,0.99431
20120210,0.99454,1.00383,0.99431,1.0011,1.00154,0.99716
20120213,1.00093,1.00154,0.99716,0.99958,1.00264,0.99782
20120214,0.99963,1.00264,0.99782,0.99896,1.00035,0.9938
20120215,0.99898,1.00035,0.9938,0.99995,1.00509,0.99529
20120216,0.99995,1.00509,0.99529,0.99654,0.9984,0.99407
20120217,0.99651,0.9984,0.99407,0.99661,0.99422,0.99064
20120220,0.9929,0.99422,0.99064,0.99336,0.99758,0.99237
20120221,0.99346,0.99758,0.99237,0.99674,1.00194,0.99541
20120222,0.99672,1.00194,0.99541,0.99971,1.00098,0.9953
20120223,0.99974,1.00098,0.9953,0.99737,1.0003,0.99658
20120224,0.99734,1.0003,0.99658,0.99916,1.00492,0.9976
20120227,0.99861,1.00492,0.9976,0.99882,0.99927,0.9941
20120228,0.99885,0.99927,0.9941,0.99525,0.99567,0.9843
20120229,0.99532,0.99567,0.9843,0.98985,0.99016,0.98417
20120301,0.98985,0.99016,0.98417,0.98539,0.98965,0.98481
20120302,0.98511,0.98965,0.98481,0.989,0.99594,0.98846
20120305,0.98879,0.99594,0.98846,0.99451,1.00279,0.99363
20120306,0.99445,1.00279,0.99363,1.00186,1.00247,0.99737
20120307,1.00187,1.00247,0.99737,0.99737,0.99899,0.98929
20120308,0.99738,0.99899,0.98929,0.99015,0.99352,0.98722
20120309,0.99016,0.99352,0.98722,0.99049,0.9913,0.9901
20120311,0.9911,0.9913,0.9901,0.99058,0.99468,0.98983
20120312,0.99059,0.99468,0.98983,0.99263,0.9926,0.98793
20120313,0.9926,0.9926,0.98793,0.98887,0.99443,0.98822
20120314,0.98883,0.99443,0.98822,0.99315,0.99486,0.99054
20120315,0.99319,0.99486,0.99054,0.9919,0.99405,0.99004
20120316,0.99188,0.99405,0.99004,0.99152,0.99139,0.99078
20120318,0.99106,0.99139,0.99078,0.99119,0.993,0.98602
20120319,0.99119,0.993,0.98602,0.98711,0.99687,0.98678
20120320,0.98711,0.99687,0.98678,0.99155,0.99349,0.98741
20120321,0.99155,0.99349,0.98741,0.99212,1.0008,0.99115
