Date,Open,High,Low,Close,Predicted High,Predicted Low
20100303,1.36141,1.37356,1.35898,1.36945,1.37108,1.35504
20100304,1.36953,1.37108,1.35504,1.35794,1.36297,1.35288
20100305,1.35774,1.36297,1.35288,1.36222,1.37038,1.36038
20100308,1.36316,1.37038,1.36038,1.36319,1.36348,1.35337
20100309,1.36325,1.36348,1.35337,1.35996,1.36795,1.35416
20100310,1.35995,1.36795,1.35416,1.36542,1.36857,1.36175
20100311,1.36548,1.36857,1.36175,1.36778,1.37981,1.36671
20100312,1.36783,1.37981,1.36671,1.37653,1.37778,1.37579
20100314,1.37699,1.37778,1.37579,1.37627,1.3774,1.36382
20100315,1.37634,1.3774,1.36382,1.36732,1.37808,1.36549
20100316,1.36751,1.37808,1.36549,1.37707,1.38171,1.37232
20100317,1.37709,1.38171,1.37232,1.37322,1.37402,1.35826
20100318,1.37326,1.37402,1.35826,1.36032,1.36269,1.34997
20100319,1.36034,1.36269,1.34997,1.35287,1.35387,1.35139
20100321,1.3534,1.35387,1.35139,1.35305,1.35678,1.34606
20100322,1.35301,1.35678,1.34606,1.35655,1.35679,1.34739
20100323,1.35651,1.35679,1.34739,1.34942,1.34999,1.33017
20100324,1.34931,1.34999,1.33017,1.33215,1.33881,1.32658
20100325,1.33228,1.33881,1.32658,1.32862,1.34246,1.32664
20100326,1.32832,1.34246,1.32664,1.34081,1.35051,1.34147
20100329,1.34147,1.35051,1.34147,1.34812,1.35348,1.33931
20100330,1.34812,1.35348,1.33931,1.34113,1.35475,1.33819
20100331,1.34079,1.35475,1.33819,1.35075,1.35904,1.34575
20100401,1.35074,1.35904,1.34575,1.35872,1.35899,1.34713
20100402,1.3583,1.35899,1.34713,1.35012,1.3538,1.34562
20100405,1.3497,1.3538,1.34562,1.34829,1.3496,1.33536
20100406,1.34814,1.3496,1.33536,1.33978,1.3408,1.33248
20100407,1.33975,1.3408,1.33248,1.33424,1.33655,1.32786
20100408,1.33424,1.33655,1.32786,1.3359,1.34989,1.33363
20100409,1.336,1.34989,1.33363,1.34965,1.36905,1.3529
20100412,1.3529,1.36905,1.3529,1.35877,1.36265,1.35437
20100413,1.35889,1.36265,1.35437,1.36117,1.36794,1.35929
20100414,1.36108,1.36794,1.35929,1.36514,1.36657,1.35169
20100415,1.36496,1.36657,1.35169,1.35697,1.35846,1.34703
20100416,1.35703,1.35846,1.34703,1.35013,1.3497,1.34124
20100419,1.3497,1.3497,1.34124,1.34849,1.35222,1.34247
20100420,1.34873,1.35222,1.34247,1.34332,1.34495,1.33561
20100421,1.34337,1.34495,1.33561,1.33885,1.34209,1.3258
20100422,1.33875,1.34209,1.3258,1.32925,1.33995,1.32014
20100423,1.32909,1.33995,1.32014,1.33818,1.33959,1.32892
20100426,1.33773,1.33959,1.32892,1.33813,1.34131,1.31638
20100427,1.33808,1.34131,1.31638,1.31741,1.32654,1.31117
20100428,1.31714,1.32654,1.31117,1.32195,1.32773,1.31819
20100429,1.32184,1.32773,1.31819,1.32323,1.33418,1.32196
20100430,1.32306,1.33418,1.32196,1.32926,1.33586,1.31498
20100503,1.32974,1.33586,1.31498,1.31924,1.3213,1.29776
20100504,1.31931,1.3213,1.29776,1.29846,1.29952,1.28029
20100505,1.29853,1.29952,1.28029,1.28114,1.28539,1.25187
20100506,1.2811,1.28539,1.25187,1.2618,1.27974,1.25836
20100507,1.26174,1.27974,1.25836,1.27476,1.30918,1.27583
20100510,1.27799,1.30918,1.27583,1.27847,1.27996,1.2654
20100511,1.27834,1.27996,1.2654,1.26593,1.27395,1.26032
20100512,1.26607,1.27395,1.26032,1.26123,1.26833,1.25148
20100513,1.26134,1.26833,1.25148,1.2533,1.25756,1.23522
20100514,1.25316,1.25756,1.23522,1.23583,1.24134,1.22373
20100517,1.23537,1.24134,1.22373,1.23916,1.24436,1.21641
20100518,1.23928,1.24436,1.21641,1.22002,1.24235,1.21429
20100519,1.22002,1.24235,1.21429,1.24124,1.25969,1.22951
20100520,1.24122,1.25969,1.22951,1.24866,1.26704,1.24549
20100521,1.24842,1.26704,1.24549,1.25688,1.25667,1.2343
20100524,1.25667,1.25667,1.2343,1.23702,1.23715,1.21747
20100525,1.23684,1.23715,1.21747,1.23423,1.2387,1.21651
20100526,1.23454,1.2387,1.21651,1.21761,1.23936,1.21498
20100527,1.21776,1.23936,1.21498,1.23603,1.24518,1.22614
20100528,1.23585,1.24518,1.22614,1.22697,1.23335,1.22568
20100531,1.22748,1.23335,1.22568,1.23042,1.23521,1.2108
20100601,1.2303,1.23521,1.2108,1.22273,1.22718,1.21741
20100602,1.22265,1.22718,1.21741,1.22475,1.23263,1.21492
20100603,1.22485,1.23263,1.21492,1.21613,1.22146,1.19536
20100604,1.21606,1.22146,1.19536,1.19637,1.19908,1.18746
20100607,1.19602,1.19908,1.18746,1.19213,1.20093,1.18989
20100608,1.19254,1.20093,1.18989,1.19713,1.20728,1.19198
20100609,1.19717,1.20728,1.19198,1.19765,1.21415,1.19543
20100610,1.19766,1.21415,1.19543,1.21217,1.21526,1.2044
20100611,1.21249,1.21526,1.2044,1.21095,1.22997,1.2112
20100614,1.21157,1.22997,1.2112,1.22183,1.23494,1.21628
20100615,1.22186,1.23494,1.21628,1.23312,1.23517,1.22518
20100616,1.23309,1.23517,1.22518,1.2309,1.24141,1.22393
20100617,1.23067,1.24141,1.22393,1.23871,1.24153,1.23504
20100618,1.2383,1.24153,1.23504,1.23882,1.2466,1.23008
20100621,1.23952,1.2466,1.23008,1.23095,1.235,1.22506
20100622,1.23094,1.235,1.22506,1.22694,1.23438,1.22074
20100623,1.22653,1.23438,1.22074,1.23084,1.23872,1.22583
20100624,1.23076,1.23872,1.22583,1.23321,1.23934,1.22504
20100625,1.23304,1.23934,1.22504,1.23671,1.23974,1.22631
20100628,1.23714,1.23974,1.22631,1.22741,1.22904,1.21485
20100629,1.22754,1.22904,1.21485,1.21858,1.23032,1.21634
20100630,1.21822,1.23032,1.21634,1.22351,1.2538,1.21914
20100701,1.22339,1.2538,1.21914,1.25252,1.26106,1.24794
20100702,1.25259,1.26106,1.24794,1.25624,1.25647,1.2505
20100705,1.25547,1.25647,1.2505,1.25365,1.26617,1.24783
20100706,1.25368,1.26617,1.24783,1.26218,1.26638,1.25516
20100707,1.26229,1.26638,1.25516,1.26365,1.27107,1.26168
20100708,1.26358,1.27107,1.26168,1.26963,1.27213,1.26079
20100709,1.26946,1.27213,1.26079,1.26376,1.26465,1.25477
20100712,1.26356,1.26465,1.25477,1.25952,1.27373,1.25216
20100713,1.25944,1.27373,1.25216,1.27233,1.27778,1.26807
20100714,1.27233,1.27778,1.26807,1.27415,1.29546,1.27066
20100715,1.27413,1.29546,1.27066,1.29483,1.30056,1.28867
20100716,1.29479,1.30056,1.28867,1.29283,1.29908,1.28675
20100719,1.29231,1.29908,1.28675,1.29391,1.30272,1.28377
20100720,1.29404,1.30272,1.28377,1.28777,1.2912,1.27293
20100721,1.28749,1.2912,1.27293,1.27525,1.29315,1.27367
20100722,1.27532,1.29315,1.27367,1.2892,1.29649,1.2792
20100723,1.28908,1.29649,1.2792,1.29075,1.30055,1.28735
20100726,1.28977,1.30055,1.28735,1.29926,1.30456,1.29493
20100727,1.29908,1.30456,1.29493,1.2995,1.30417,1.29653
20100728,1.29926,1.30417,1.29653,1.29924,1.31041,1.29767
20100729,1.29934,1.31041,1.29767,1.3077,1.30927,1.29775
20100730,1.30767,1.30927,1.29775,1.30484,1.31937,1.30498
20100802,1.30533,1.31937,1.30498,1.3179,1.32615,1.3144
20100803,1.31791,1.32615,1.3144,1.32268,1.32383,1.31294
20100804,1.32277,1.32383,1.31294,1.31585,1.32348,1.31173
20100805,1.31583,1.32348,1.31173,1.31879,1.33333,1.31543
20100806,1.31873,1.33333,1.31543,1.32753,1.3307,1.32136
20100809,1.32851,1.3307,1.32136,1.32196,1.32331,1.30733
20100810,1.32189,1.32331,1.30733,1.31753,1.3186,1.28575
20100811,1.31732,1.3186,1.28575,1.28605,1.29315,1.27802
20100812,1.28629,1.29315,1.27802,1.28254,1.29056,1.27458
20100813,1.28271,1.29056,1.27458,1.27495,1.28699,1.27318
20100816,1.2755,1.28699,1.27318,1.28243,1.29155,1.28019
20100817,1.28215,1.29155,1.28019,1.28831,1.29203,1.28193
20100818,1.28833,1.29203,1.28193,1.28511,1.29023,1.27714
20100819,1.28504,1.29023,1.27714,1.28205,1.28316,1.26603
20100820,1.28209,1.28316,1.26603,1.27075,1.27296,1.26433
20100823,1.27026,1.27296,1.26433,1.26557,1.27185,1.25837
20100824,1.26555,1.27185,1.25837,1.26249,1.27235,1.26048
20100825,1.2623,1.27235,1.26048,1.26571,1.2763,1.26475
20100826,1.2657,1.2763,1.26475,1.27127,1.27785,1.2675
20100827,1.27153,1.27785,1.2675,1.27595,1.2769,1.26544
20100830,1.27575,1.2769,1.26544,1.26588,1.27428,1.26215
20100831,1.26588,1.27428,1.26215,1.26782,1.28542,1.2661
20100901,1.26766,1.28542,1.2661,1.28062,1.28475,1.27735
20100902,1.28051,1.28475,1.27735,1.28224,1.28971,1.28055
20100903,1.28241,1.28971,1.28055,1.28945,1.29176,1.28636
20100906,1.28903,1.29176,1.28636,1.28742,1.28761,1.26733
20100907,1.28749,1.28761,1.26733,1.26811,1.27628,1.26577
20100908,1.26804,1.27628,1.26577,1.27184,1.27657,1.26618
20100909,1.27209,1.27657,1.26618,1.26933,1.27463,1.26425
20100910,1.26942,1.27463,1.26425,1.26801,1.28917,1.26748
20100913,1.26748,1.28917,1.26748,1.28812,1.30345,1.28265
20100914,1.28809,1.30345,1.28265,1.2996,1.30369,1.29517
20100915,1.2996,1.30369,1.29517,1.30094,1.31149,1.29727
20100916,1.30081,1.31149,1.29727,1.30763,1.31587,1.30181
20100917,1.30772,1.31587,1.30181,1.30474,1.31203,1.30313
20100920,1.3055,1.31203,1.30313,1.30601,1.32821,1.30535
20100921,1.30584,1.32821,1.30535,1.32614,1.34387,1.32447
20100922,1.32613,1.34387,1.32447,1.34039,1.34132,1.33029
20100923,1.34047,1.34132,1.33029,1.33123,1.34944,1.32833
20100924,1.33123,1.34944,1.32833,1.34884,1.35061,1.34232
20100927,1.34842,1.35061,1.34232,1.34519,1.35948,1.33777
20100928,1.34528,1.35948,1.33777,1.35816,1.36458,1.35637
20100929,1.35845,1.36458,1.35637,1.36255,1.36836,1.35594
20100930,1.36256,1.36836,1.35594,1.36333,1.37923,1.36153
20101001,1.36324,1.37923,1.36153,1.37887,1.38055,1.36629
20101004,1.37923,1.38055,1.36629,1.36847,1.38588,1.36343
20101005,1.3684,1.38588,1.36343,1.38373,1.39477,1.37977
20101006,1.38393,1.39477,1.37977,1.39287,1.40274,1.38536
20101007,1.39283,1.40274,1.38536,1.39253,1.39806,1.38332
20101008,1.39235,1.39806,1.38332,1.39353,1.40091,1.38641
20101011,1.39474,1.40091,1.38641,1.38747,1.39331,1.37727
20101012,1.38756,1.39331,1.37727,1.39244,1.40007,1.39083
20101013,1.39239,1.40007,1.39083,1.39593,1.41218,1.3952
20101014,1.39585,1.41218,1.3952,1.40825,1.41561,1.39364
20101015,1.40831,1.41561,1.39364,1.39742,1.39984,1.38278
20101018,1.398,1.39984,1.38278,1.39331,1.39969,1.37107
20101019,1.3932,1.39969,1.37107,1.3724,1.39904,1.36961
20101020,1.37251,1.39904,1.36961,1.39613,1.4049,1.38703
20101021,1.39596,1.4049,1.38703,1.39156,1.39709,1.38566
20101022,1.3918,1.39709,1.38566,1.39522,1.40794,1.39309
20101025,1.3957,1.40794,1.39309,1.39624,1.39815,1.38216
20101026,1.39625,1.39815,1.38216,1.38575,1.38767,1.37324
20101027,1.38586,1.38767,1.37324,1.37682,1.39439,1.37612
20101028,1.37665,1.39439,1.37612,1.39293,1.39499,1.38038
20101029,1.39288,1.39499,1.38038,1.39451,1.39676,1.39491
20101031,1.39508,1.39676,1.39491,1.3964,1.4011,1.3862
20101101,1.39644,1.4011,1.3862,1.38953,1.40573,1.38788
20101102,1.38946,1.40573,1.38788,1.40314,1.41465,1.39885
20101103,1.40314,1.41465,1.39885,1.41312,1.42817,1.40996
20101104,1.41302,1.42817,1.40996,1.42153,1.42468,1.40207
20101105,1.42143,1.42468,1.40207,1.40296,1.40825,1.38858
20101108,1.40581,1.40825,1.38858,1.39173,1.39717,1.3749
20101109,1.39179,1.39717,1.3749,1.37705,1.38251,1.36691
20101110,1.37712,1.38251,1.36691,1.37814,1.38205,1.3634
20101111,1.37813,1.38205,1.3634,1.36656,1.37759,1.35714
20101112,1.36644,1.37759,1.35714,1.36895,1.37498,1.35631
20101115,1.37046,1.37498,1.35631,1.35858,1.36547,1.34467
20101116,1.35862,1.36547,1.34467,1.34885,1.35653,1.34601
20101117,1.3486,1.35653,1.34601,1.35285,1.3667,1.35236
20101118,1.35285,1.3667,1.35236,1.36427,1.37311,1.36082
20101119,1.36404,1.37311,1.36082,1.36716,1.37859,1.35764
20101122,1.37159,1.37859,1.35764,1.36254,1.36326,1.33614
20101123,1.36244,1.36326,1.33614,1.33671,1.34209,1.32839
20101124,1.33661,1.34209,1.32839,1.33337,1.3387,1.32864
20101125,1.33332,1.3387,1.32864,1.3358,1.33611,1.32001
20101126,1.33579,1.33611,1.32001,1.32395,1.32999,1.30638
20101129,1.32792,1.32999,1.30638,1.31248,1.31497,1.29685
20101130,1.31238,1.31497,1.29685,1.2982,1.3178,1.29707
20101201,1.29818,1.3178,1.29707,1.31379,1.32468,1.30599
20101202,1.31379,1.32468,1.30599,1.32086,1.34376,1.31927
20101203,1.32086,1.34376,1.31927,1.34135,1.34218,1.32459
20101206,1.33773,1.34218,1.32459,1.33072,1.34,1.32576
20101207,1.33072,1.34,1.32576,1.32604,1.32796,1.31798
20101208,1.32591,1.32796,1.31798,1.32609,1.33223,1.31643
20101209,1.32609,1.33223,1.31643,1.32378,1.32819,1.31785
20101210,1.32377,1.32819,1.31785,1.32218,1.34329,1.31821
20101213,1.31937,1.34329,1.31821,1.339,1.34979,1.33627
20101214,1.33883,1.34979,1.33627,1.33774,1.33809,1.32078
20101215,1.3377,1.33809,1.32078,1.32125,1.32655,1.31809
20101216,1.32127,1.32655,1.31809,1.32431,1.33581,1.31329
20101217,1.32409,1.33581,1.31329,1.31864,1.31849,1.30943
20101220,1.31812,1.31849,1.30943,1.31306,1.32014,1.30732
20101221,1.31306,1.32014,1.30732,1.31002,1.31806,1.3078
20101222,1.31,1.31806,1.3078,1.30987,1.31512,1.3055
20101223,1.30991,1.31512,1.3055,1.31123,1.31475,1.30976
20101224,1.31112,1.31475,1.30976,1.31188,1.31695,1.30716
20101227,1.3111,1.31695,1.30716,1.31635,1.3274,1.3094
20101228,1.31633,1.3274,1.3094,1.3114,1.32378,1.30827
20101229,1.3114,1.32378,1.30827,1.32242,1.33137,1.32139
20101230,1.32242,1.33137,1.32139,1.32863,1.34238,1.32843
20101231,1.32859,1.34238,1.32843,1.33852,1.33947,1.325
20110103,1.33436,1.33947,1.325,1.33598,1.34298,1.32923
20110104,1.33596,1.34298,1.32923,1.33068,1.33248,1.31262
20110105,1.33047,1.33248,1.31262,1.3149,1.31698,1.29969
20110106,1.31488,1.31698,1.29969,1.30024,1.30209,1.29045
20110107,1.30018,1.30209,1.29045,1.2906,1.29638,1.28713
20110110,1.28745,1.29638,1.28713,1.29508,1.29905,1.2907
20110111,1.29508,1.29905,1.2907,1.29732,1.31428,1.29621
20110112,1.29732,1.31428,1.29621,1.31322,1.33829,1.30886
20110113,1.31322,1.33829,1.30886,1.33634,1.34521,1.33142
20110114,1.33634,1.34521,1.33142,1.33868,1.33847,1.32441
20110117,1.33812,1.33847,1.32441,1.32932,1.34622,1.32527
20110118,1.32932,1.34622,1.32527,1.33865,1.35379,1.3368
20110119,1.33865,1.35379,1.3368,1.34728,1.35218,1.33958
20110120,1.34711,1.35218,1.33958,1.34717,1.36247,1.34485
20110121,1.34717,1.36247,1.34485,1.36204,1.36852,1.35407
20110124,1.36388,1.36852,1.35407,1.3637,1.37038,1.35742
20110125,1.36372,1.37038,1.35742,1.36808,1.37212,1.36449
20110126,1.36806,1.37212,1.36449,1.37121,1.37572,1.36385
20110127,1.37121,1.37572,1.36385,1.37325,1.37458,1.35831
20110128,1.37325,1.37458,1.35831,1.36099,1.37391,1.35699
20110131,1.35866,1.37391,1.35699,1.36929,1.38422,1.3688
20110201,1.36931,1.38422,1.3688,1.38289,1.38612,1.37689
20110202,1.38284,1.38612,1.37689,1.38101,1.38246,1.3609
20110203,1.38101,1.38246,1.3609,1.36333,1.36492,1.35431
20110204,1.36333,1.36492,1.35431,1.35798,1.36262,1.35079
20110207,1.3559,1.36262,1.35079,1.35817,1.36881,1.3572
20110208,1.35817,1.36881,1.3572,1.36249,1.37428,1.36106
20110209,1.36249,1.37428,1.36106,1.37318,1.37318,1.35771
20110210,1.37318,1.37318,1.35771,1.36018,1.36202,1.34972
20110211,1.36014,1.36202,1.34972,1.35504,1.35582,1.3428
20110214,1.3506,1.35582,1.3428,1.34883,1.35504,1.34609
20110215,1.34883,1.35504,1.34609,1.34866,1.35879,1.34619
20110216,1.34865,1.35879,1.34619,1.3568,1.36183,1.35368
20110217,1.35666,1.36183,1.35368,1.36087,1.37144,1.35459
20110218,1.36087,1.37144,1.35459,1.36921,1.37147,1.36471
20110221,1.36972,1.37147,1.36471,1.36752,1.3703,1.35269
20110222,1.36749,1.3703,1.35269,1.36497,1.37863,1.3646
20110223,1.36495,1.37863,1.3646,1.37479,1.38198,1.3704
20110224,1.37482,1.38198,1.3704,1.37992,1.38377,1.37237
20110225,1.37992,1.38377,1.37237,1.37529,1.38544,1.37111
20110228,1.37529,1.38544,1.37111,1.38057,1.38538,1.37642
20110301,1.38057,1.38538,1.37642,1.37759,1.38897,1.3743
20110302,1.37759,1.38897,1.3743,1.38648,1.3971,1.38327
20110303,1.38647,1.3971,1.38327,1.39689,1.40064,1.39412
20110304,1.39689,1.40064,1.39412,1.39863,1.40356,1.39554
20110307,1.39889,1.40356,1.39554,1.39679,1.3988,1.38632
20110308,1.39671,1.3988,1.38632,1.39042,1.39411,1.38554
20110309,1.39042,1.39411,1.38554,1.39078,1.39239,1.37753
20110310,1.39065,1.39239,1.37753,1.37975,1.3914,1.3752
20110311,1.37975,1.3914,1.3752,1.39024,1.39696,1.39469
20110313,1.39633,1.39696,1.39469,1.39692,1.40028,1.39044
20110314,1.39683,1.40028,1.39044,1.39876,1.40127,1.38553
20110315,1.39881,1.40127,1.38553,1.39972,1.40007,1.38665
20110316,1.3997,1.40007,1.38665,1.39293,1.40519,1.38692
20110317,1.39291,1.40519,1.38692,1.40181,1.41834,1.39799
20110318,1.40182,1.41834,1.39799,1.41788,1.41958,1.41739
20110320,1.41933,1.41958,1.41739,1.41764,1.42388,1.41396
20110321,1.41762,1.42388,1.41396,1.42184,1.4248,1.41789
20110322,1.42184,1.4248,1.41789,1.41982,1.42142,1.40769
20110323,1.41984,1.42142,1.40769,1.40959,1.42158,1.40533
20110324,1.40955,1.42158,1.40533,1.41717,1.41932,1.40554
20110325,1.41717,1.41932,1.40554,1.40869,1.40535,1.40353
20110327,1.40353,1.40535,1.40353,1.40438,1.4115,1.40207
20110328,1.40438,1.4115,1.40207,1.40861,1.41484,1.40472
20110329,1.40861,1.41484,1.40472,1.41135,1.41468,1.40518
20110330,1.41135,1.41468,1.40518,1.41275,1.42328,1.41161
20110331,1.41269,1.42328,1.41161,1.4157,1.42451,1.40618
20110401,1.41569,1.42451,1.40618,1.42331,1.42678,1.41922
20110404,1.42276,1.42678,1.41922,1.42198,1.42453,1.41514
20110405,1.42196,1.42453,1.41514,1.42218,1.43489,1.42087
20110406,1.42199,1.43489,1.42087,1.43311,1.43362,1.42441
20110407,1.43305,1.43362,1.42441,1.43069,1.44872,1.4291
20110408,1.43069,1.44872,1.4291,1.44801,1.44831,1.44207
20110411,1.44702,1.44831,1.44207,1.44352,1.45185,1.4377
20110412,1.44346,1.45185,1.4377,1.44764,1.45195,1.44132
20110413,1.44764,1.45195,1.44132,1.44418,1.4514,1.43649
20110414,1.44415,1.4514,1.43649,1.44859,1.45031,1.43906
20110415,1.44854,1.45031,1.43906,1.44274,1.44195,1.41606
20110418,1.44086,1.44195,1.41606,1.42332,1.43524,1.4205
20110419,1.42321,1.43524,1.4205,1.43344,1.45441,1.43278
20110420,1.43329,1.45441,1.43278,1.45216,1.46482,1.45048
20110421,1.45209,1.46482,1.45048,1.45516,1.45878,1.45334
20110422,1.45498,1.45878,1.45334,1.45602,1.46268,1.4525
20110425,1.45588,1.46268,1.4525,1.45795,1.46554,1.4493
20110426,1.45793,1.46554,1.4493,1.4643,1.47945,1.46324
20110427,1.46424,1.47945,1.46324,1.47866,1.48788,1.47679
20110428,1.47857,1.48788,1.47679,1.48218,1.48776,1.48033
20110429,1.48214,1.48776,1.48033,1.48038,1.49015,1.47628
20110502,1.4813,1.49015,1.47628,1.48292,1.48888,1.4754
20110503,1.48289,1.48888,1.4754,1.48248,1.49398,1.47748
20110504,1.48244,1.49398,1.47748,1.4826,1.48978,1.45099
20110505,1.48255,1.48978,1.45099,1.45379,1.45873,1.43109
20110506,1.45378,1.45873,1.43109,1.43146,1.44408,1.42557
20110509,1.43555,1.44408,1.42557,1.43648,1.4412,1.42703
20110510,1.43648,1.4412,1.42703,1.44087,1.44227,1.41723
20110511,1.44085,1.44227,1.41723,1.41914,1.42755,1.4123
20110512,1.41909,1.42755,1.4123,1.42441,1.43383,1.40666
20110513,1.42441,1.43383,1.40666,1.41163,1.42442,1.4048
20110516,1.4084,1.42442,1.4048,1.41552,1.42381,1.4123
20110517,1.41552,1.42381,1.4123,1.4236,1.42862,1.41947
20110518,1.42359,1.42862,1.41947,1.42488,1.43244,1.42062
20110519,1.42484,1.43244,1.42062,1.43088,1.43452,1.4133
20110520,1.43089,1.43452,1.4133,1.41561,1.41443,1.39694
20110523,1.41197,1.41443,1.39694,1.4047,1.41324,1.4002
20110524,1.40465,1.41324,1.4002,1.4099,1.41181,1.40129
20110525,1.40985,1.41181,1.40129,1.4087,1.42061,1.40679
20110526,1.40869,1.42061,1.40679,1.41432,1.43198,1.41253
20110527,1.4143,1.43198,1.41253,1.43163,1.43212,1.42567
20110530,1.43194,1.43212,1.42567,1.42806,1.44236,1.4278
20110531,1.42791,1.44236,1.4278,1.43954,1.44584,1.43208
20110601,1.43952,1.44584,1.43208,1.43272,1.45119,1.43077
20110602,1.43274,1.45119,1.43077,1.44888,1.46423,1.44548
20110603,1.4489,1.46423,1.44548,1.46348,1.46576,1.45573
20110606,1.46068,1.46576,1.45573,1.45749,1.46956,1.45633
20110607,1.45747,1.46956,1.45633,1.46908,1.46939,1.45639
20110608,1.469,1.46939,1.45639,1.45816,1.46457,1.44782
20110609,1.45807,1.46457,1.44782,1.45087,1.455,1.43222
20110610,1.45081,1.455,1.43222,1.43468,1.44299,1.43201
20110613,1.43246,1.44299,1.43201,1.4412,1.44971,1.4378
20110614,1.44114,1.44971,1.4378,1.44397,1.44509,1.4156
20110615,1.44395,1.44509,1.4156,1.41776,1.42185,1.40731
20110616,1.41775,1.42185,1.40731,1.42077,1.43389,1.41269
20110617,1.42069,1.43389,1.41269,1.43063,1.4327,1.41912
20110620,1.42731,1.4327,1.41912,1.43028,1.44223,1.43023
20110621,1.43041,1.44223,1.43023,1.4409,1.44412,1.43421
20110622,1.4409,1.44412,1.43421,1.43542,1.43562,1.41268
20110623,1.43539,1.43562,1.41268,1.42549,1.43057,1.41431
20110624,1.42554,1.43057,1.41431,1.41888,1.42923,1.41025
20110627,1.4188,1.42923,1.41025,1.42856,1.43966,1.4237
20110628,1.42854,1.43966,1.4237,1.43702,1.44477,1.43384
20110629,1.43694,1.44477,1.43384,1.44339,1.45375,1.44263
20110630,1.44339,1.45375,1.44263,1.45014,1.45503,1.44383
20110701,1.45014,1.45503,1.44383,1.45254,1.45774,1.44953
20110704,1.4529,1.45774,1.44953,1.45388,1.45529,1.43981
20110705,1.45381,1.45529,1.43981,1.44279,1.44663,1.42859
20110706,1.44279,1.44663,1.42859,1.4317,1.43739,1.42229
20110707,1.43169,1.43739,1.42229,1.43619,1.43682,1.42142
20110708,1.43619,1.43682,1.42142,1.42634,1.42273,1.39863
20110711,1.4203,1.42273,1.39863,1.40298,1.40613,1.38371
20110712,1.40296,1.40613,1.38371,1.39749,1.4192,1.39509
20110713,1.39749,1.4192,1.39509,1.416,1.42802,1.41151
20110714,1.41585,1.42802,1.41151,1.41416,1.41981,1.40923
20110715,1.41415,1.41981,1.40923,1.41542,1.41332,1.4014
20110718,1.4103,1.41332,1.4014,1.41118,1.42172,1.40685
20110719,1.41118,1.42172,1.40685,1.41518,1.42391,1.4133
20110720,1.41521,1.42391,1.4133,1.42151,1.44328,1.4139
